file,timestamp,source,drift_type,ecpf_protocol,detector_type,warning_detector,drift_detector,warning_signal,drift_signal,uq_mode,uq_raw,uq_smoothed,gddm_U,gddm_G_warning,gddm_G_drift,gddm_drift_type,buffer_len,pool_size,best_idx,acc_current_on_warning,acc_best_on_warning,acc_new_on_warning
recurring_sud_sea100k_g01.csv,10964,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,10,2,0.9032258064516129,0.967741935483871,0.9354838709677419
recurring_sud_sea100k_g01.csv,13095,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,10,21,0.9354838709677419,0.967741935483871,0.8709677419354839
recurring_sud_sea100k_g01.csv,13339,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,38,10,6,0.9210526315789473,0.9736842105263158,0.8947368421052632
recurring_sud_sea100k_g01.csv,18668,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,10,8,0.9032258064516129,0.967741935483871,0.9354838709677419
recurring_sud_sea100k_g01.csv,18811,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,10,6,0.8709677419354839,0.967741935483871,0.9354838709677419
recurring_sud_sea100k_g01.csv,19566,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,9,24,0.8709677419354839,1.0,0.6774193548387096
recurring_sud_sea100k_g01.csv,19646,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,9,27,0.6451612903225806,1.0,1.0
recurring_sud_sea100k_g02.csv,219,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,53,2,0,0.8679245283018868,0.8679245283018868,0.9433962264150944
recurring_sud_sea100k_g02.csv,370,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,2,1,0.8709677419354839,0.8709677419354839,0.967741935483871
recurring_sud_sea100k_g02.csv,440,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,2,1,0.8064516129032258,0.8064516129032258,0.8709677419354839
recurring_sud_sea100k_g02.csv,574,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,53,2,3,0.9433962264150944,0.9433962264150944,0.8679245283018868
recurring_sud_sea100k_g02.csv,712,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,3,3,0.8387096774193549,0.9032258064516129,0.8064516129032258
recurring_sud_sea100k_g02.csv,946,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,34,3,3,0.8823529411764706,0.8823529411764706,0.9705882352941176
recurring_sud_sea100k_g02.csv,1077,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,4,3,0.8709677419354839,0.8709677419354839,0.7741935483870968
recurring_sud_sea100k_g02.csv,1220,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,5,3,0.8709677419354839,0.9032258064516129,0.9354838709677419
recurring_sud_sea100k_g02.csv,1297,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,5,3,0.967741935483871,0.967741935483871,0.967741935483871
recurring_sud_sea100k_g02.csv,1385,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,5,8,0.9032258064516129,0.9354838709677419,0.8387096774193549
recurring_sud_sea100k_g02.csv,1980,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,225,6,8,0.9022222222222223,0.9644444444444444,0.8444444444444444
recurring_sud_sea100k_g02.csv,2624,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,6,8,0.7741935483870968,0.967741935483871,0.9032258064516129
recurring_sud_sea100k_g02.csv,2724,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,41,7,10,0.8780487804878049,1.0,0.9024390243902439
recurring_sud_sea100k_g02.csv,2888,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,8,8,0.9354838709677419,0.9354838709677419,0.8709677419354839
recurring_sud_sea100k_g02.csv,3015,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,7,8,0.8709677419354839,0.967741935483871,0.9354838709677419
recurring_sud_sea100k_g02.csv,3384,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,8,8,0.8387096774193549,0.9354838709677419,0.6774193548387096
recurring_sud_sea100k_g02.csv,3572,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,33,9,8,0.8787878787878788,0.9393939393939394,0.9696969696969697
recurring_sud_sea100k_g02.csv,3694,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,6,8,0.967741935483871,0.967741935483871,0.8709677419354839
recurring_sud_sea100k_g02.csv,4107,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,7,8,0.9032258064516129,0.967741935483871,0.7741935483870968
recurring_sud_sea100k_g02.csv,5689,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,6,8,1.0,1.0,1.0
recurring_sud_sea100k_g02.csv,5777,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,6,8,0.9032258064516129,0.9032258064516129,0.8387096774193549
recurring_sud_sea100k_g02.csv,5990,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,6,8,0.7741935483870968,0.967741935483871,0.8387096774193549
recurring_sud_sea100k_g02.csv,6139,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,7,8,0.8387096774193549,0.967741935483871,0.9354838709677419
recurring_sud_sea100k_g02.csv,6202,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,8,10,0.8387096774193549,0.967741935483871,0.8064516129032258
recurring_sud_sea100k_g02.csv,6278,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,8,8,0.967741935483871,0.967741935483871,1.0
